,enhanced_weekday_quantized,hour,enhanced_weekday,outage_total_modified_sma,previous_day,outage_Hydro_sma,previous_hour,previous_week,Outage_SP15_Thermal,CAISO_Load_2DA,Wind_Solar_Total_diff,Weather_SP15_feels_like,Weather_SP15_humidity,FRSCE1_fuel_price,Solar_7DA,load_gen_diff,target0
2022-06-05 00:00:00,3.0,1.0,7.0,5343.5675,68.0,2235.057083333333,73.09718,68.0,2173.68,22967.3,28.639999999999873,61.32,84.0,11.55,0.0,19868.489999999998,71.83276
2022-06-05 01:00:00,3.0,2.0,7.0,5359.37625,63.20309,2241.6183333333333,71.83276,63.20309,2656.35,21930.18,3.769999999999982,60.98,85.0,11.55,0.0,18827.6,71.23782
2022-06-05 02:00:00,3.0,3.0,7.0,5376.267083333333,60.64158,2248.9466666666667,71.23782,60.64158,2665.15,21145.64,-67.88999999999987,60.31,86.0,11.55,0.0,18110.95,68.79308
2022-06-05 03:00:00,3.0,4.0,7.0,5394.593750000001,60.59686,2256.24,68.79308,60.59686,2661.07,20558.48,-7.300000000000182,60.48,87.0,11.55,0.0,17531.09,65.12153
2022-06-05 04:00:00,3.0,5.0,7.0,5418.5775,60.33828,2263.747083333333,65.12153,60.33828,2679.37,20321.16,-30.81999999999971,60.39,87.0,11.55,0.0,17324.59,64.01238
2022-06-05 05:00:00,3.0,6.0,7.0,5444.82625,60.40757,2271.3795833333334,64.01238,60.40757,2194.66,20185.54,17.33999999999969,60.55,86.0,11.55,49.6,17171.63,64.76304
2022-06-05 06:00:00,3.0,7.0,7.0,5466.826250000001,42.25171,2275.5170833333336,64.76304,42.25171,2103.89,19707.25,2087.5,60.37,87.0,11.55,1983.71,14605.84,51.27423
2022-06-05 07:00:00,3.0,8.0,7.0,5498.683333333334,4.86318,2275.4183333333335,51.27423,4.86318,2374.95,19647.92,4501.91,61.5,85.0,11.55,5681.53,10044.599999999999,12.30312
2022-06-05 08:00:00,3.0,9.0,7.0,5521.083333333333,0.00304,2274.6749999999997,12.30312,0.00304,2393.1,19681.85,2592.6399999999994,63.79,80.0,11.55,7557.8,7485.889999999999,4.96311
2022-06-05 09:00:00,3.0,10.0,7.0,5542.8725,-0.00303,2273.9275,4.96311,-0.00303,2402.36,19401.1,544.4400000000005,66.29,74.0,11.55,8358.86,6660.699999999999,2.56867
2022-06-05 10:00:00,3.0,11.0,7.0,5564.107500000001,-2.75403,2273.1766666666667,2.56867,-2.75403,2423.53,19311.53,195.40999999999985,68.4,69.0,11.55,8947.62,6375.719999999999,0.14875
2022-06-05 11:00:00,3.0,12.0,7.0,5586.135833333334,-2.93867,2272.4216666666666,0.14875,-2.93867,2428.95,19399.87,668.2700000000004,70.68,64.0,11.55,9266.29,5795.789999999999,0.11407
2022-06-05 12:00:00,3.0,13.0,7.0,5608.5112500000005,-4.91459,2271.6633333333334,0.11407,-4.91459,2439.34,19645.99,48.1200000000008,74.1,62.0,11.55,9297.81,5993.790000000001,0.45845
2022-06-05 13:00:00,3.0,14.0,7.0,5630.807916666668,-4.89825,2270.869166666667,0.45845,-4.89825,2445.14,20276.87,81.17000000000007,75.72,60.0,11.55,9279.92,6543.499999999998,3.16807
2022-06-05 14:00:00,3.0,15.0,7.0,5639.71,-3.17681,2270.084166666667,3.16807,-3.17681,2151.58,21193.98,135.96999999999935,77.0,58.0,11.55,9123.87,7324.639999999999,6.70536
2022-06-05 15:00:00,3.0,16.0,7.0,5650.032916666667,-0.01013,2269.2958333333336,6.70536,-0.01013,2156.76,22569.68,28.840000000000146,77.29,59.0,11.55,8739.37,8671.5,14.40599
2022-06-05 16:00:00,3.0,17.0,7.0,5660.967083333333,0.02274,2268.5404166666667,14.40599,0.02274,2163.91,24201.06,-116.97000000000116,77.22,59.0,11.55,8092.76,10419.850000000002,26.9558
2022-06-05 17:00:00,3.0,18.0,7.0,5671.247916666667,13.11219,2268.356666666667,26.9558,13.11219,2148.04,26054.23,-745.4499999999989,76.24,61.0,11.55,6870.76,13018.47,49.30531
2022-06-05 18:00:00,3.0,19.0,7.0,5688.390416666668,45.25349,2278.6875,49.30531,45.25349,2141.41,27137.83,-4071.8099999999995,74.86,62.0,11.55,3748.62,18173.88,74.58178
2022-06-05 19:00:00,3.0,20.0,7.0,5712.325833333333,83.99826,2279.068333333333,74.58178,83.99826,2125.89,27545.26,-4387.000000000001,72.55,68.0,11.55,537.07,22968.309999999998,106.16189
2022-06-05 20:00:00,3.0,21.0,7.0,5736.697500000001,90.74486,2281.150416666667,106.16189,90.74486,2107.33,27828.26,-1088.5,69.91,73.0,11.55,9.14,24339.809999999998,112.93431
2022-06-05 21:00:00,3.0,22.0,7.0,5760.74125,80.80851,2284.6145833333335,112.93431,80.80851,2095.62,27343.26,19.360000000000127,67.8,78.0,11.55,0.0,23835.449999999997,99.20983
2022-06-05 22:00:00,3.0,23.0,7.0,5777.430416666667,73.03875,2288.14125,99.20983,73.03875,2092.13,25770.2,-27.36999999999989,66.6,81.0,11.55,0.0,22289.760000000002,81.8345
2022-06-05 23:00:00,3.0,24.0,7.0,5793.758333333332,68.20164,2291.647916666667,81.8345,68.20164,2083.79,23968.31,46.26999999999998,65.77,84.0,11.55,0.0,20441.600000000002,72.73213
2022-06-06 00:00:00,0.0,1.0,1.0,5761.7225,71.83276,2295.0625,72.73213,59.23261,1890.93,22457.38,-77.53999999999996,64.9,85.0,11.55,0.0,19008.21,68.14582
2022-06-06 01:00:00,0.0,2.0,1.0,5729.116666666666,71.23782,2290.3525,68.14582,57.27257,2367.45,21462.92,-126.13999999999987,64.38,85.0,11.55,0.0,18139.89,66.46383
2022-06-06 02:00:00,0.0,3.0,1.0,5696.59375,68.79308,2284.3570833333333,66.46383,53.35985,2372.32,20764.52,-22.300000000000182,63.7,86.0,11.55,0.0,17463.79,61.96639
2022-06-06 03:00:00,0.0,4.0,1.0,5664.641666666666,65.12153,2280.9208333333336,61.96639,51.97753,2383.78,20451.95,-67.7800000000002,63.57,87.0,11.55,0.0,17219.0,59.80451
2022-06-06 04:00:00,0.0,5.0,1.0,5632.295833333334,64.01238,2273.5587499999997,59.80451,50.22,2382.4,20786.17,-84.41999999999962,63.36,87.0,11.55,0.0,17637.64,61.68072
2022-06-06 05:00:00,0.0,6.0,1.0,5622.753333333333,64.76304,2266.0179166666667,61.68072,52.54373,2636.02,21687.29,81.42999999999984,63.25,86.0,11.55,62.91,18457.33,73.91898
2022-06-06 06:00:00,0.0,7.0,1.0,5630.684583333333,51.27423,2258.7,73.91898,35.33348,2104.5,22775.65,2123.49,63.3,86.0,11.55,2090.63,17422.2,75.52255
2022-06-06 07:00:00,0.0,8.0,1.0,5627.479583333334,12.30312,2258.30375,75.52255,0.0,2121.16,23561.35,4600.820000000001,63.59,83.0,11.55,5796.05,13607.079999999998,46.75718
2022-06-06 08:00:00,0.0,9.0,1.0,5626.38625,4.96311,2258.8,46.75718,-0.01005,2136.72,23518.35,2621.6099999999988,65.35,80.0,11.55,7736.46,10942.47,34.93903
2022-06-06 09:00:00,0.0,10.0,1.0,5625.712083333333,2.56867,2259.2987500000004,34.93903,-0.0104,2147.86,23021.89,801.0600000000013,67.89,75.0,11.55,8564.26,9644.949999999999,24.29866
2022-06-06 10:00:00,0.0,11.0,1.0,5623.9925,0.14875,2258.4675,24.29866,-0.01016,2179.66,22695.92,825.6399999999994,71.51,68.0,11.55,9142.8,8493.339999999998,25.53285
2022-06-06 11:00:00,0.0,12.0,1.0,5620.854583333334,0.11407,2257.6429166666667,25.53285,-0.01016,2187.04,22635.29,543.460000000001,73.98,64.0,11.55,9449.9,7889.25,33.62561
2022-06-06 12:00:00,0.0,13.0,1.0,5619.82,0.45845,2256.710833333333,33.62561,-0.01021,2200.68,22926.68,175.5099999999984,76.35,64.0,11.55,9486.11,8005.130000000001,38.50202
2022-06-06 13:00:00,0.0,14.0,1.0,5619.627083333333,3.16807,2255.4929166666666,38.50202,-0.01013,2227.95,23666.56,124.46000000000095,77.81,60.0,11.55,9461.33,8620.550000000001,44.03005
2022-06-06 14:00:00,0.0,15.0,1.0,5631.691666666666,6.70536,2254.2712500000002,44.03005,-0.01013,2264.29,24751.46,182.51000000000022,78.76,61.0,11.55,9329.78,9522.939999999999,48.76942
2022-06-06 15:00:00,0.0,16.0,1.0,5643.7825,14.40599,2253.0179166666667,48.76942,-0.00963,2271.73,26192.49,-216.98999999999978,78.78,61.0,11.55,8865.94,11180.960000000001,60.29427
2022-06-06 16:00:00,0.0,17.0,1.0,5655.9975,26.9558,2250.523333333333,60.29427,0.468,2279.08,27758.51,-707.380000000001,78.87,62.0,11.55,8183.5,13454.359999999999,61.93554
2022-06-06 17:00:00,0.0,18.0,1.0,5668.0325,49.30531,2241.1070833333333,61.93554,15.0,2271.58,29248.47,-1695.9699999999993,77.65,64.0,11.55,6982.08,16640.29,72.9986
2022-06-06 18:00:00,0.0,19.0,1.0,5679.181666666666,74.58178,2226.235416666667,72.9986,56.26609,2244.5,30220.16,-3629.880000000001,76.55,66.0,11.55,3935.09,21241.86,92.12023
2022-06-06 19:00:00,0.0,20.0,1.0,5696.108333333334,106.16189,2222.62875,92.12023,86.37031,2219.32,30211.33,-4535.739999999999,73.72,70.0,11.55,591.0,25768.77,124.77
2022-06-06 20:00:00,0.0,21.0,1.0,5712.526666666666,112.93431,2218.995,124.77,94.54078,2195.33,30026.4,-1062.9400000000005,70.65,74.0,11.55,9.23,26646.780000000002,123.01965
2022-06-06 21:00:00,0.0,22.0,1.0,5728.416249999999,99.20983,2216.0425,123.01965,86.6464,2171.07,29082.38,-27.230000000000018,68.31,79.0,11.55,0.0,25729.99,111.41358
2022-06-06 22:00:00,0.0,23.0,1.0,5736.304999999999,81.8345,2213.0466666666666,111.41358,77.4666,2161.74,26996.2,-75.30999999999995,66.78,81.0,11.55,0.0,23719.120000000003,84.21909
2022-06-06 23:00:00,0.0,24.0,1.0,5742.4725,72.73213,2211.4241666666667,84.21909,71.38453,2109.16,25009.19,-19.909999999999854,65.86,82.0,11.55,0.0,21752.019999999997,79.24807
2022-06-07 00:00:00,1.0,1.0,2.0,5791.030833333333,68.14582,2215.3970833333337,79.24807,66.35152,2730.36,23708.27,-78.15999999999985,65.01,83.0,12.56,0.0,20529.260000000002,79.87
2022-06-07 01:00:00,1.0,2.0,2.0,5839.505416666667,66.46383,2214.233333333333,79.87,64.98648,3207.02,22559.8,22.48999999999978,64.35,85.0,12.56,0.0,19358.3,74.82015
2022-06-07 02:00:00,1.0,3.0,2.0,5886.589999999999,61.96639,2212.90875,74.82015,61.59412,3201.39,21788.78,-46.320000000000164,63.73,86.0,12.56,0.0,18633.6,71.47878
2022-06-07 03:00:00,1.0,4.0,2.0,5925.432916666666,59.80451,2209.055,71.47878,61.71871,3217.95,21426.1,-102.38999999999987,63.45,87.0,12.56,0.0,18373.309999999998,69.95931
2022-06-07 04:00:00,1.0,5.0,2.0,5963.568333333333,61.68072,2207.72,69.95931,66.26843,3213.27,21635.09,-88.55000000000018,63.48,87.0,12.56,0.0,18670.85,72.27654
2022-06-07 05:00:00,1.0,6.0,2.0,5971.196666666667,73.91898,2206.11625,72.27654,71.06744,2771.14,22462.34,-68.90999999999985,63.84,84.0,12.56,73.99,19567.010000000002,87.18394
2022-06-07 06:00:00,1.0,7.0,2.0,5971.495416666666,75.52255,2204.7358333333336,87.18394,71.45308,2240.64,23378.56,2225.25,63.84,87.0,12.56,2171.31,18257.980000000003,80.65559
2022-06-07 07:00:00,1.0,8.0,2.0,5973.798750000001,46.75718,2203.60625,80.65559,51.07582,2239.0,23966.97,4489.35,64.15,86.0,12.56,6000.91,14357.04,56.51004
2022-06-07 08:00:00,1.0,9.0,2.0,5977.824166666666,34.93903,2202.799166666666,56.51004,42.87753,2308.64,24172.74,2197.2299999999996,64.63,85.0,12.56,7926.86,12365.580000000002,45.71039
2022-06-07 09:00:00,1.0,10.0,2.0,5983.881250000001,24.29866,2203.35125,45.71039,42.59564,2328.44,23800.96,1008.1700000000001,65.98,83.0,12.56,8670.09,10985.63,46.23831
2022-06-07 10:00:00,1.0,11.0,2.0,5989.859583333334,25.53285,2202.5525000000002,46.23831,40.64419,2354.77,23606.86,447.3899999999994,69.82,76.0,12.56,9209.79,10344.140000000001,48.22771
2022-06-07 11:00:00,1.0,12.0,2.0,5998.550833333332,33.62561,2201.7575,48.22771,44.19253,2373.53,23842.19,316.47000000000116,74.28,68.0,12.56,9488.48,10262.999999999998,51.71385
2022-06-07 12:00:00,1.0,13.0,2.0,6004.1225,38.50202,2199.8775,51.71385,48.60969,2394.86,24483.44,102.6299999999992,77.83,65.0,12.56,9533.66,10801.619999999999,69.33846
2022-06-07 13:00:00,1.0,14.0,2.0,6009.111249999999,44.03005,2198.2991666666667,69.33846,52.96566,2407.11,25702.64,321.22999999999956,78.48,63.0,12.56,9499.63,11699.59,75.15716
2022-06-07 14:00:00,1.0,15.0,2.0,6015.419166666667,48.76942,2196.7375,75.15716,55.10635,2421.95,27020.01,550.0100000000002,78.93,61.0,12.56,9356.81,12466.949999999999,74.03553
2022-06-07 15:00:00,1.0,16.0,2.0,6021.552500000001,60.29427,2194.1441666666665,74.03553,60.61722,2424.58,28532.24,-25.469999999999345,78.84,61.0,12.56,8908.01,14004.650000000001,77.17801
2022-06-07 16:00:00,1.0,17.0,2.0,6025.69,61.93554,2188.8920833333336,77.17801,61.72137,2386.5,29932.9,-586.5900000000001,78.76,61.0,12.56,8227.35,15991.900000000001,77.34057
2022-06-07 17:00:00,1.0,18.0,2.0,6030.321666666667,72.9986,2183.108333333333,77.34057,70.44392,2382.08,31362.71,-1255.0200000000004,77.9,64.0,12.56,6960.52,18676.73,89.13212
2022-06-07 18:00:00,1.0,19.0,2.0,6004.272083333333,92.12023,2182.5645833333333,89.13212,87.46555,1626.86,32100.96,-3685.49,76.08,65.0,12.56,3949.58,23100.47,106.74407
2022-06-07 19:00:00,1.0,20.0,2.0,5976.7091666666665,124.77,2182.004166666667,106.74407,121.13472,1600.04,31876.98,-4574.8,72.68,70.0,12.56,608.71,27451.29,134.15356
2022-06-07 20:00:00,1.0,21.0,2.0,5946.48,123.01965,2181.4695833333335,134.15356,132.54152,1517.85,31412.04,-1106.5199999999995,69.4,75.0,12.56,8.86,28092.870000000003,125.88577
2022-06-07 21:00:00,1.0,22.0,2.0,5912.977083333334,111.41358,2180.9508333333333,125.88577,108.54046,1494.44,30283.92,110.50999999999976,67.46,80.0,12.56,0.0,26854.239999999998,110.2331
2022-06-07 22:00:00,1.0,23.0,2.0,5863.342916666667,84.21909,2180.5158333333334,110.2331,86.349,1481.8,28182.83,-49.84999999999991,65.61,83.0,12.56,0.0,24803.0,88.00999
2022-06-07 23:00:00,1.0,24.0,2.0,5814.6658333333335,79.24807,2179.4016666666666,88.00999,81.69638,1468.78,25959.4,-22.940000000000055,65.1,85.0,12.56,0.0,22602.510000000002,85.12871
2022-06-08 00:00:00,1.0,1.0,3.0,5728.193750000001,79.87,2173.3858333333333,85.12871,71.63295,1560.12,24236.24,-77.60999999999967,64.47,84.0,13.06,0.0,20956.960000000003,82.30093
2022-06-08 01:00:00,1.0,2.0,3.0,5637.87875,74.82015,2174.710833333333,82.30093,70.81492,1945.93,22991.99,-21.620000000000346,64.26,85.0,13.06,0.0,19734.33,77.78745
2022-06-08 02:00:00,1.0,3.0,3.0,5548.048333333333,71.47878,2176.2004166666666,77.78745,70.16778,1938.37,22033.59,-62.79999999999973,64.22,85.0,13.06,0.0,18838.73,78.63078
2022-06-08 03:00:00,1.0,4.0,3.0,5457.5512499999995,69.95931,2177.700833333334,78.63078,69.90559,1930.11,21614.3,-130.5,64.06,85.0,13.06,0.0,18549.94,76.21177
2022-06-08 04:00:00,1.0,5.0,3.0,5367.120416666667,72.27654,2179.247083333333,76.21177,71.6489,1924.91,21774.83,-141.0999999999999,63.97,86.0,13.06,0.0,18851.57,79.15022
2022-06-08 05:00:00,1.0,6.0,3.0,5288.724166666667,87.18394,2180.7716666666665,79.15022,85.63407,1611.66,22553.21,-40.23000000000002,63.73,86.0,13.06,83.35,19670.18,89.32439
2022-06-08 06:00:00,1.0,7.0,3.0,5217.764583333334,80.65559,2181.2462499999997,89.32439,82.38803,1081.3,23497.69,2435.72,63.7,86.0,13.06,2188.94,18178.94,85.76053
2022-06-08 07:00:00,1.0,8.0,3.0,5144.875000000001,56.51004,2189.0858333333335,85.76053,65.62809,1081.18,24361.69,5092.65,63.64,86.0,13.06,6014.12,13950.289999999999,52.17673
2022-06-08 08:00:00,1.0,9.0,3.0,5071.877083333334,45.71039,2196.4533333333334,52.17673,54.09823,1148.68,24502.12,2506.6000000000004,64.38,86.0,13.06,7936.4,11584.119999999999,45.05151
2022-06-08 09:00:00,1.0,10.0,3.0,4997.2275,46.23831,2202.4583333333335,45.05151,48.44844,1175.17,24370.43,1039.0499999999993,65.66,84.0,13.06,8745.08,10413.380000000001,43.7
2022-06-08 10:00:00,1.0,11.0,3.0,4924.072916666667,48.22771,2209.81,43.7,48.71806,1200.45,24354.59,324.3100000000013,68.43,79.0,13.06,9291.22,10073.23,49.0369
2022-06-08 11:00:00,1.0,12.0,3.0,4851.9295833333335,51.71385,2216.6608333333334,49.0369,55.39851,1242.13,24834.24,141.3099999999995,72.23,73.0,13.06,9553.16,10411.570000000002,54.57441
2022-06-08 12:00:00,1.0,13.0,3.0,4780.065833333333,69.33846,2224.400833333333,54.57441,64.45138,1235.71,25613.75,330.02000000000044,75.87,68.0,13.06,9564.26,10861.06,72.99238
2022-06-08 13:00:00,1.0,14.0,3.0,4707.349583333334,75.15716,2230.1525,72.99238,69.42078,1246.88,26929.82,322.369999999999,77.74,64.0,13.06,9525.91,11854.76,75.71673
2022-06-08 14:00:00,1.0,15.0,3.0,4635.270833333333,74.03553,2235.92625,75.71673,73.7981,1271.0,28545.26,-11.079999999999927,78.62,64.0,13.06,9373.33,13481.279999999999,80.8324
2022-06-08 15:00:00,1.0,16.0,3.0,4563.673333333333,77.17801,2236.2279166666663,80.8324,73.24684,1276.95,30184.22,-142.92000000000007,79.18,62.0,13.06,8912.48,15263.160000000002,85.76031
2022-06-08 16:00:00,1.0,17.0,3.0,4491.44625,77.34057,2232.2804166666665,85.76031,76.38895,1242.42,31538.97,-894.8500000000004,79.77,61.0,13.06,8232.35,17512.760000000002,87.6
2022-06-08 17:00:00,1.0,18.0,3.0,4417.8133333333335,89.13212,2231.5491666666667,87.6,82.60381,1221.63,32633.44,-1657.3099999999995,79.54,61.0,13.06,6879.73,20264.54,98.03106
2022-06-08 18:00:00,1.0,19.0,3.0,4375.613333333334,106.74407,2230.8887499999996,98.03106,99.27881,1243.57,33226.5,-3606.49,76.15,66.0,13.06,3935.75,24464.09,119.69071
2022-06-08 19:00:00,1.0,20.0,3.0,4329.538333333333,134.15356,2230.0016666666666,119.69071,132.8722,1219.74,32843.33,-4480.49,73.87,70.0,13.06,612.83,28561.410000000003,157.10007
2022-06-08 20:00:00,1.0,21.0,3.0,4284.137083333333,125.88577,2229.1037499999998,157.10007,127.68,1142.98,32258.45,-1069.35,70.11,75.0,13.06,8.7,29045.88,135.01106
2022-06-08 21:00:00,1.0,22.0,3.0,4236.638333333333,110.2331,2228.2341666666666,135.01106,108.31,1095.51,31159.81,69.12999999999965,66.88,79.0,13.06,0.0,27878.11,116.50198
2022-06-08 22:00:00,1.0,23.0,3.0,4187.180416666667,88.00999,2228.23625,116.50198,86.82779,1038.57,28851.61,-4.639999999999873,64.78,84.0,13.06,0.0,25574.55,96.41726
2022-06-08 23:00:00,1.0,24.0,3.0,4138.4887499999995,85.12871,2229.119583333333,96.41726,79.25137,1027.5,26576.62,-16.710000000000036,63.88,86.0,13.06,0.0,23316.27,85.96917
2022-06-09 00:00:00,1.0,1.0,4.0,4174.1575,82.30093,2225.5158333333334,85.96917,76.75936,1825.78,25174.92,-237.96000000000004,63.34,83.0,13.39,0.0,22152.53,82.30673
2022-06-09 01:00:00,1.0,2.0,4.0,4208.001666666666,77.78745,2219.776666666666,82.30673,73.53002,2319.72,23842.76,-193.00999999999976,63.46,85.0,13.39,0.0,21013.379999999997,78.2255
2022-06-09 02:00:00,1.0,3.0,4.0,4240.644166666666,78.63078,2214.2604166666665,78.2255,70.1113,2311.88,22830.65,-187.32999999999993,63.16,86.0,13.39,0.0,20188.600000000002,78.18973
2022-06-09 03:00:00,1.0,4.0,4.0,4274.8237500000005,76.21177,2208.7216666666664,78.18973,69.53339,2218.0,22312.53,-213.53999999999996,63.14,86.0,13.39,0.0,19884.019999999997,78.2906
2022-06-09 04:00:00,1.0,5.0,4.0,4310.2491666666665,79.15022,2204.17,78.2906,72.37445,2208.84,22406.06,-185.24000000000024,63.16,86.0,13.39,0.0,20162.79,78.57761
2022-06-09 05:00:00,1.0,6.0,4.0,4344.935833333334,89.32439,2198.568333333333,78.57761,82.15936,1834.29,23138.57,-154.46000000000004,63.21,86.0,13.39,81.16,21049.76,87.48496
2022-06-09 06:00:00,1.0,7.0,4.0,4376.39,85.76053,2193.7795833333334,87.48496,81.67861,1297.43,24042.47,2356.81,63.46,87.0,13.39,2137.63,19596.850000000002,88.07606
2022-06-09 07:00:00,1.0,8.0,4.0,4411.128333333333,52.17673,2175.19125,88.07606,63.11122,1316.4,24920.04,4766.490000000001,63.57,87.0,13.39,5875.01,15707.93,65.0
2022-06-09 08:00:00,1.0,9.0,4.0,4446.056666666666,45.05151,2155.8716666666664,65.0,56.64512,1385.26,25178.1,2297.74,64.35,86.0,13.39,7760.71,13668.249999999998,61.19972
2022-06-09 09:00:00,1.0,10.0,4.0,4481.606666666667,43.7,2137.0416666666665,61.19972,54.56432,1413.83,25174.72,699.1299999999992,66.24,81.0,13.39,8512.46,12965.740000000002,64.79917
2022-06-09 10:00:00,1.0,11.0,4.0,4517.845416666667,49.0369,2117.7220833333336,64.79917,58.92265,1456.4,25500.92,511.14000000000124,70.86,72.0,13.39,9047.3,12780.799999999997,63.94374
2022-06-09 11:00:00,1.0,12.0,4.0,4552.404166666667,54.57441,2098.5375,63.94374,63.47793,1475.1,26362.07,226.86999999999898,76.46,64.0,13.39,9226.74,13415.08,72.1372
2022-06-09 12:00:00,1.0,13.0,4.0,4586.423333333333,72.99238,2079.1091666666666,72.1372,66.81,1521.09,27561.62,-142.85000000000036,82.8,58.0,13.39,9226.45,14757.48,80.25169
2022-06-09 13:00:00,1.0,14.0,4.0,4622.970833333333,75.71673,2061.5158333333334,80.25169,67.77835,1563.77,29403.03,-145.6299999999992,83.86,57.0,13.39,9147.09,16744.519999999997,82.55925
2022-06-09 14:00:00,1.0,15.0,4.0,4658.987083333333,80.8324,2042.95125,82.55925,69.17048,1572.76,31194.68,214.6800000000003,83.43,58.0,13.39,8978.51,18321.489999999998,85.66363
2022-06-09 15:00:00,1.0,16.0,4.0,4693.901666666667,85.76031,2030.7404166666668,85.66363,73.02676,1591.8,33042.88,-196.90999999999985,84.0,57.0,13.39,8486.19,20366.6,94.93026
2022-06-09 16:00:00,1.0,17.0,4.0,4729.681250000001,87.6,2025.7504166666668,94.93026,74.41233,1539.2,34578.69,-150.98000000000138,83.12,57.0,13.39,7762.85,22053.390000000003,97.17566
2022-06-09 17:00:00,1.0,18.0,4.0,4766.912083333334,98.03106,2021.4750000000001,97.17566,80.50877,1512.74,35699.28,-1057.7099999999991,79.48,60.0,13.39,6639.24,24231.69,104.94654
2022-06-09 18:00:00,1.0,19.0,4.0,4801.003333333333,119.69071,2017.122916666667,104.94654,92.14786,1470.87,36065.89,-3499.91,76.12,68.0,13.39,3754.72,28098.21,134.82
2022-06-09 19:00:00,1.0,20.0,4.0,4834.581666666667,157.10007,2012.9950000000001,134.82,125.83731,1446.26,35480.5,-4317.4800000000005,72.93,71.0,13.39,581.51,31830.3,176.834
2022-06-09 20:00:00,1.0,21.0,4.0,4869.681250000001,135.01106,2008.8545833333335,176.834,114.03069,1406.12,34667.96,-1030.8399999999997,70.23,76.0,13.39,8.75,32048.6,147.49014
2022-06-09 21:00:00,1.0,22.0,4.0,4906.605,116.50198,2004.6924999999999,147.49014,98.91542,1358.16,33274.17,104.69000000000005,67.86,81.0,13.39,0.0,30550.12,126.02718
2022-06-09 22:00:00,1.0,23.0,4.0,4945.485,96.41726,2001.8529166666667,126.02718,79.69021,1342.67,30700.72,-92.2800000000002,65.86,84.0,13.39,0.0,28068.95,95.40351
2022-06-09 23:00:00,1.0,24.0,4.0,4984.054166666667,85.96917,1998.9920833333335,95.40351,74.89249,1329.55,28300.06,-95.9699999999998,65.93,86.0,13.39,0.0,25764.260000000002,86.84
2022-06-10 00:00:00,1.0,1.0,5.0,4974.788750000001,72.73762,2001.8837500000002,86.84,72.73762,1663.98,27074.17,-415.5600000000004,65.39,86.0,12.53,0.0,24953.93,78.49915
2022-06-10 01:00:00,1.0,2.0,5.0,4968.494166666666,71.12,2005.1708333333336,78.49915,71.12,2045.18,25691.63,-99.41999999999985,64.53,86.0,12.53,0.0,23670.81,73.09855
2022-06-10 02:00:00,1.0,3.0,5.0,4964.3525,66.55187,2006.92125,73.09855,66.55187,2040.67,24666.04,-178.38999999999987,63.82,89.0,12.53,0.0,22823.61,71.54924
2022-06-10 03:00:00,1.0,4.0,5.0,4962.325416666667,66.35743,2008.6650000000002,71.54924,66.35743,2035.62,23934.89,-263.49,63.46,91.0,12.53,0.0,22355.95,72.42729
2022-06-10 04:00:00,1.0,5.0,5.0,4959.410416666667,66.3136,2009.4104166666666,72.42729,66.3136,2034.62,23983.98,-169.8900000000001,62.46,82.0,12.53,0.0,22574.93,74.44185
2022-06-10 05:00:00,1.0,6.0,5.0,4955.258333333333,75.89526,2011.22625,74.44185,75.89526,1646.68,24676.68,-113.39999999999986,62.73,89.0,12.53,82.32,23381.03,83.61778
2022-06-10 06:00:00,1.0,7.0,5.0,4977.991666666667,76.33641,2027.1470833333333,83.61778,76.33641,1678.16,25686.22,2467.56,62.35,94.0,12.53,2160.95,21923.010000000002,90.91527
2022-06-10 07:00:00,1.0,8.0,5.0,4998.44125,50.86616,2041.8129166666668,90.91527,50.86616,1692.92,26947.71,5022.7699999999995,64.04,92.0,12.53,5948.13,18161.73,64.78515
2022-06-10 08:00:00,1.0,9.0,5.0,5017.255416666667,41.23,2042.26625,64.78515,41.23,1724.49,27781.96,2473.8999999999996,69.93,82.0,12.53,7835.25,16522.08,60.75655
2022-06-10 09:00:00,1.0,10.0,5.0,5031.739166666667,35.68998,2042.17875,60.75655,35.68998,1740.38,27983.65,1004.2200000000012,72.0,74.0,12.53,8612.12,15719.550000000001,61.08728
2022-06-10 10:00:00,1.0,11.0,5.0,5045.750416666667,34.52146,2042.5766666666668,61.08728,34.52146,1802.57,28664.14,460.0,74.3,74.0,12.53,9144.43,15940.039999999999,64.97272
2022-06-10 11:00:00,1.0,12.0,5.0,5061.757083333333,33.60852,2043.3341666666668,64.97272,33.60852,1841.86,29949.49,171.85999999999876,76.8,70.0,12.53,9402.81,17053.530000000002,68.84183
2022-06-10 12:00:00,1.0,13.0,5.0,5077.562916666667,41.81,2044.6033333333332,68.84183,41.81,1881.37,31368.71,143.1200000000008,78.82,65.0,12.53,9426.11,18329.629999999997,76.56182
2022-06-10 13:00:00,1.0,14.0,5.0,5092.70125,43.85469,2044.4633333333334,76.56182,43.85469,1901.27,33400.63,-41.70000000000073,85.05,59.0,12.53,9346.01,20403.25,93.0
2022-06-10 14:00:00,1.0,15.0,5.0,5108.414583333333,49.0,2044.65625,93.0,49.0,1931.22,35387.72,-24.719999999999345,87.08,56.0,12.53,9194.37,22415.06,97.67324
2022-06-10 15:00:00,1.0,16.0,5.0,5124.583750000001,62.43787,2043.8862499999998,97.67324,62.43787,1911.06,37258.35,134.75,86.9,53.0,12.53,8734.43,24150.94,109.54922
